headline,emotion_huggingface
CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMP’S FAVOR,neutral
"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",anger
Boy With Autism Makes His First Friend Ever And His Mom Can’t Stop Crying,sadness
Julian Assange October Surprise REVEALED,surprise
First Contact Film Trailer,neutral
370 Economists Sign Letter Urging America Not To Vote For Donald Trump,sadness
Julian Assange Ends The Suspense: “The Source Of Hacked Emails Is Not Russia”,neutral
TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,neutral
Trump’s Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source,joy
Nearly All Wild Animals Face Mass Extinction By 2020,fear
15 Foods That Contain the Most Vitamin E | Alternative,neutral
TREY GOWDY: “WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY”,surprise
The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,neutral
FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,neutral
Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,disgust
Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,surprise
Donald Trump: The next President of the United States of America,neutral
14 Days and Counting-There Will Be a Civil War No Matter Who Wins the Election,neutral
Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex,anger
Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!),neutral
Babylon Mystery Religion Series,neutral
What is Federalism?,neutral
Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,neutral
Turkey Rounds Up Erdogan’s Political Opponents as Crackdown Widens,fear
Trump controlled by Mossad,neutral
THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION,neutral
New Lunar Craters Mystery | Space News,neutral
Donald Trump Wins The Presidency In Historic Victory,joy
Battle for the Ages,neutral
Discrimination and Condemnation: Australia’s War on Boat People,disgust
The Empire Files: Inside Palestine's Refugee Camps,neutral
The Israeli Trumpess,neutral
Comment on Sheriff Says Cannabis Makes People Murderers Because “Rational Thought” Leads to Violence by Isaid Dilligaf,fear
Seven World-Historical Achievements of the Iraq Invasion of 2003,neutral
Major Voter Fraud Already Running Rampant Against Republicans,fear
"Re: Yes, There Are Paid Government Trolls On Social Media, Blogs, Forums And Websites",neutral
The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You,anger
Brexit and the Law,fear
It isn’t ‘Islamophobia’ when an Oklahoma GOP State Rep. says “Islam is a cancer in our nation that needs to be cut out”,fear
WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets,neutral
The Israeli Trumpess,neutral
US Insiders – Not Russia – Leaked Clinton Emails,neutral
Is This Why The Smash In Gold & Silver Is Happening? A Shocking Game-Changer For Gold & Silver Is Now Unfolding…,fear
Dad in weird mood since 2004,disgust
NATO Buildup in Eastern Europe: ‘We’ve Only Seen the Tip of the Iceberg’,neutral
California & Oregon Want To Secede From The U.S. After Trump Election,neutral
The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,neutral
Republican Protester Says He Was Nearly Killed After Trump Says ‘Take Him Out’,fear
"Former Miss Finland accuses Trump of sexual assault, bringing number of accusers to 12",disgust
United States  Reformation or Fracture?,neutral
CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times,neutral
Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,sadness
"Life: When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled",sadness
Sex and the Presidential City,neutral
The Guardian is Going Friggin Nuts Over Calais,neutral
AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,anger
The Modern History of Rigged US Elections,neutral
STRANGE THING moving up Alaska’s Chena River caught on video,neutral
President Obama’s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),joy
"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",neutral
Election 2016 and the Growing Global Nuclear Threat,fear
Pentagon: No Plan ‘So Far’ For US Troops to Enter Mosul,neutral
Russian pianist Denis Matsuev terrorized in US for supporting Putin,fear
Former GOP Representative Calls For Armed Insurrection (VIDEO),fear
Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,anger
Did Trump Make a “Secret Deal NOT To Prosecute Hillary” In Exchange for Her Concession?,neutral
4 Truly Important Items for Your Post-Election List of Things to Protest,anger
Public vs. Media on War,neutral
Freedom Rider: Organizing in the Age of Hillary,neutral
"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting",fear
CNN Calls Sheriff Clarke A ‘Terrorist’ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,fear
Town in Wisconsin Passes Law That Fines Parents of Bullies,disgust
FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,neutral
Euro-Russian Mars Lander May Have Exploded Due to Software Glitch,neutral
The Limitations of Randomised Controlled Trials,neutral
Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,fear
Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,anger
Refugee Resettlement Watch: Swept Away In North Carolina,sadness
November Kale,neutral
300 US Marines Deployed To Norway Near Russian Border For First Time Since World War II,fear
Julian Assange: Why We Published What We Have on the US Elections,neutral
Pakistan expels India diplomat in tit-for-tat move,anger
News Shot: Detroit Airport Uses New System To Control Travelers,neutral
Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,anger
"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",neutral
Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee,neutral
The President Of The United States of America: Donald J. Trump,neutral
Michael Bloomberg Names Technological Unemployment as the Next Administration’s “Greatest Conundrum”,fear
Two Points About the Hillary Clinton Email Fiasco,anger
IT Firm Wins $63Mln US Army Contract in South Korea - NCI,neutral
"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming America’s 45th President",neutral
"650,000 Emails Found On Anthony Weiner’s Laptop; DOJ Blocked Foundation Probe",sadness
Election’s Rape And Sexual Assault Accusations Need to Be Taken Seriously,fear
It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,anger
Russian Navy Moves Guided Missile Ships to Baltic,neutral
BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,neutral
Hybrid Wars 8. Strategies Against Africa – Introduction,neutral
We’re All Going To Lose On November 8th: Get Prepped With This Post-Election Chaos Checklist (VIDEO),sadness
HIV ‘Cure’ Almost Complete after Scientists Remove Virus’s DNA from Living Tissue,neutral
Vortex Structured Water [Video],neutral
Getting 10 Minutes of Sunlight Per Day Can Stop Depression,neutral
AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the “most dangerous woman in Europe”,fear
The Sex Scandal That Could Change The Election,fear
OFF TOPIC: Unlike Muslims…horses actually do have a sense of humor,neutral
This Irish TV channel killed their weather presenter for Halloween,disgust
Scientists Claim To Have Found 234 Alien Civilizations,neutral
I Am A Syrian Living in Syria: “It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government”,fear
Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,neutral
Two-time world champion in kickboxing killed in Moscow. Video,sadness
"Death of millions of Yemenis in the ""forgotten war""",sadness
Texas county switches to 'emergency paper ballots',neutral
"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter",anger
What DNC Donors REALLY think of African Americans,neutral
Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit,neutral
Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,fear
"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs",fear
SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida – TruthFeed,neutral
Climate Engineering And Cryosphere Collapse,fear
Donald Trump Wins The Presidency In Historic Mandate Victory As Hillary Clinton Concedes,neutral
"Illegal Thug Returns After Deported Twice, Gives Sick ‘Gift’ To Girlfriend",sadness
A brutal spoof advert for the new Macbook that highlights everything it doesn’t have,anger
"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",anger
ICE Agent Commits Suicide in NYC; Leaves Note Revealing Gov’t Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network,sadness
Gold prices on the way to all-time highs,neutral
Republicans in Congress are ready for Hillary as they prepare for new probes into Clinton Foundation,neutral
Puh-LEEZE! DOJ’s ‘policy’ reminder to FBI is shameless (especially considering THIS) – twitchy.com,disgust
Show biz: Business and breakthroughs,neutral
"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source",neutral
When Will It End? Police Clash with Pipeline Protesters,fear
A List of Best Password Managers Offering Both Free and Premium Services,neutral
New bionic eye implant connects directly to brain,neutral
GLOBAL WARMING ALARMISTS DISAPPOINTED THAT HURRICANE MATTHEW WASN’T WORSE,neutral
FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?,neutral
"Hillary Isn’t Only One Who Suffers Memory Loss, Look What Bill Just Did….",neutral
Our Debt to Paula Jones,sadness
“Billionaire” Donald Trump’s Presidential Campaign Is Flat Out Broke,sadness
Reasons to Risk Nuclear Annihilation,fear
BAHAHA! Wanna bet Hillary made THIS face when she found out about the FBI? [photo],surprise
Comment on The Science is “Overwhelming At This Point” Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS “OVERWHELMING AT THIS POINT” WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE,surprise
"“We won, you lost, get over it” Brexiters told outside High Court",anger
Political Correctness for Yuengling Brewery; What About Our Opioid Epidemic?,neutral
Links 11/11/16,neutral
VIDEO : Sean Hannity “The American People Have Finally Been Heard” – TruthFeed,neutral
SWEDISH OUTRAGE as Muslim colonizers get preference for housing while native Swedes are out in the cold,anger
U.S. LAWMAKERS RAISE PRIVACY CONCERNS OVER NEW HACKING RULES,anger
U.S. Currency Hidden Images,neutral
"Monsanto Behind 4-Years-in-the-Making, Failed Peace Deal in Colombia",sadness
Oathkeepers to Prevent Voter Fraud- Operation Sabot,fear
Non-mainstream poll shows Trump poised to win with 76% chance,neutral
The Source of our Rage       :,anger
Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,neutral
"Comment on ‘Voting Is Rigged & Used To Pacify The Public’ Says Three-Time US Presidential Candidate Ron Paul by Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution",neutral
Brexiters set up demented ‘people’s courts’,neutral
"Prime Minister of France says, “if we grant immediate asylum to illegal alien Muslim invaders, by tomorrow they will be speaking French and sharing French values”",neutral
US Presidential Elections Sound a Warning of Catastrophes to Come,fear
DONALD TRUMP & DEUTSCHE BANK: DID CLINTONS LEAN ON US JUSTICE DEPARTMENT?,neutral
Why You Should Stop Apologizing for Doing All That You Can,disgust
WikiLeaks Documents Reveal United Nations Interest In UFOs,fear
Fashwave Friday: Endgame,neutral
"Blog: If Donald Trump Pardons Me, I Would Be Honored To Serve As Secretary Of Agriculture",neutral
Re: Why Did Attorney General Loretta Lynch Plead The Fifth?,anger
BREAKING: THE REAL REASON HILLARY CLINTON WONT BE CHARGED BY THE FBI,anger
"Blame Government, Not Markets, for Monopoly",anger
Michael Oliver – Here Is The Big Picture For Gold After The Takedown,joy
Military op to retake Mosul from ISIS,neutral
"Lesson learned? Goldman Sachs says not to expect ""Brexit-type surprise"" on Nov. 8",surprise
Three Ways to Recharge Your Energy Using Crystals,neutral
Lawyer Who Kept Hillary Campaign Chief Out of Jail in DOJ Hillary Probe,sadness
Quit Smoking! Smoking Cigarettes Causes 150 Genetic Mutations and Cancer,anger
The Latest ABC/WaPo Poll Has the Hillary Campaign Sounding the Alarms,neutral
Banana Republic Election in the United States?,neutral
TIME MAGAZINE Reaches NEW LOW: It’s “Sexist” To Investigate Hillary Clinton!”,disgust
"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History",neutral
"Comment on Creating a National Security State ‘Democracy,’ Or How the American Political System Changed and No One Noticed by James Miller",neutral
PATRIOT Act At 15: Do You Feel Safer?,joy
"Rebels Escalate Attacks on Western Aleppo, Killing 12 Civilians",fear
Militias prepare for election unrest while Christians fast,fear
